Situacao	Var_Desconto	Descricao	Codigo	Avaliacao	Preco_Original	Preco_A_Vista	Produto	Desmembrar	Desconsiderar
		Toalha De Mesa Retangular 10-12 Lugares Papai Noel Fofinho 1....	Cód. 1570597951	(0)	R$ 120,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa De Natal Flores Natalinas 1.45m X 45cm Único	Cód. 1570597694	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa De Natal Elementos Natalinos Premium 1.45m X 4...	Cód. 1570597620	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Espírito Natalino 1....	Cód. 1570598067	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Folhas Natalinas Min...	Cód. 1570597911	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Para 4 Lugares Papai Noel E Boneco De...	Cód. 1570597809	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Para 4 Lugares Pinheiros Natalinos Pr...	Cód. 1570597957	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 6 Lugares Bolinhas 1.45m X 2.2...	Cód. 1570597910	(0)	R$ 84,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa Elemento Clássico 70cm X 70cm Único	Cód. 1570597521	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Redonda Para 4 Lugares Linhas 1.45m Único	Cód. 1570597764	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Para 4 Lugares Chevron Verde 1.45m X	Cód. 1570597972	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Multi Elementos Nata...	Cód. 1570598046	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 10-12 Lugares Pitaya 1.45m X 3.20m	Cód. 1570597542	(0)	R$ 120,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa Paris 70cm X 70cm Único	Cód. 1570597673	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 6 Lugares Triangulos 1.45m X 2...	Cód. 1570598096	(0)	R$ 84,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Para 4 Lugares Multi Cerejas 1.45m X	Cód. 1570597881	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 10-12 Lugares Poá Verde 1.45m X 3.2...	Cód. 1570597702	(0)	R$ 120,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Estrelas 1.45m X 270...	Cód. 1570597876	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa Multi Cerejas 70cm X 70cm Único	Cód. 1570598118	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa Listras 1.45m X 45cm Único	Cód. 1570598015	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa Geométrico Verde 1.45m X 45cm Único	Cód. 1570597948	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 6 Lugares Folhas Tropicais 1.4...	Cód. 1570597878	(0)	R$ 84,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Para 4 Lugares Floral Com Xadrez 1.45...	Cód. 1570598077	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Papai Noel Feliz Com...	Cód. 1570597967	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa Flores Minimalista 70cm X 70cm Único	Cód. 1570597833	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 8 Lugares Pinhas Douradas 1.45...	Cód. 1570597744	(0)	R$ 108,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa De Natal Pinheiros Natalinos Moderno Gold 70cm...	Cód. 1570597677	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 6 Lugares Abacaxis E Melancias...	Cód. 1570597794	(0)	R$ 84,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Redonda Para 4 Lugares Geométrico Com Linhas 1...	Cód. 1570597827	(0)	R$ 60,90cada		toalha-e-caminho-de-mesa		
		Centro De Mesa De Natal Presentes 70cm X 70cm Único	Cód. 1570597647	(0)	R$ 36,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 10-12 Lugares Cactos 1.45m X 3.20m	Cód. 1570597549	(0)	R$ 120,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Para 6 Lugares Pimentas 1.45m X 2.2...	Cód. 1570598233	(0)	R$ 84,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Citrus Avulsa	Cód. 1570865328	(0)	R$ 77,82cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Coleção Rosas 160 Cm X 160 Cm	Cód. 1571389111	(0)	R$ 40,30cada		toalha-e-caminho-de-mesa		
OFERTA	-37%	Toalha De Mesa 4 Lugares Estampada Impermeável E Térmica Esta...	Cód. 1571360288		(0)	R$ 55,90 cada	toalha-e-caminho-de-mesa	R$ 34,90cada	
		Caminho De Mesa Jolitex Rendado 40cmx2,20m Mumbai Cinza	Cód. 1571360095	(0)	R$ 162,99cada		toalha-e-caminho-de-mesa		
OFERTA	-34%	Toalha De Mesa Clean Athenas 8 Lugares 160x250cm Dohler Estam...	Cód. 1567111300		(0)	R$ 124,90 cada	toalha-e-caminho-de-mesa	R$ 81,90cada	
		Toalha De Mesa Quadrada Clean Athenas Eloah	Cód. 1566775949	(0)	R$ 50,50cada		toalha-e-caminho-de-mesa		
OFERTA	-25%	Toalha Para Mesa 8 Lugares Retangular Estampa Natalina Melodi...	Cód. 1571198746		(0)	R$ 93,90 cada	toalha-e-caminho-de-mesa	R$ 70,40cada	
OFERTA	-24%	Toalha de Mesa Retangular Lepper 8 Lugares Natal 1,40m x 2,50...	Cód. 1571099915		(0)	R$ 92,90 cada	toalha-e-caminho-de-mesa	R$ 69,70cada	
		Toalha Mesa Estampada Folhas Nord Quadrada 1,40m X 1,40m Teci...	Cód. 1567161085	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
OFERTA	-19%	Toalha De Mesa France Estampada Floral Retangular 2,20m X 1,4...	Cód. 1567161136		(0)	R$ 85,39 cada	toalha-e-caminho-de-mesa	R$ 68,32cada	
		Toalha De Mesa Retangular 6 Lugares Dália Branco E Pink Guga	Cód. 1568959830	(0)	R$ 114,90cada		toalha-e-caminho-de-mesa		
OFERTA	-20%	Toalha De Mesa Retangular 6 Lugares Em Renda Color Interlar -...	Cód. 1569910922		(0)	R$ 99,90 cada	toalha-e-caminho-de-mesa	R$ 79,90cada	
OFERTA	-20%	Toalha De Mesa Dália Palha / Amarelo Retangular 2,20m X 1,40m	Cód. 1568632747		(0)	R$ 133,98 cada	toalha-e-caminho-de-mesa	R$ 107,18cada	
OFERTA	-20%	Toalha Mesa Dália Palha / Lilás Retangular 2,20m X 1,40m	Cód. 1568632753		(0)	R$ 133,98 cada	toalha-e-caminho-de-mesa	R$ 107,18cada	
		Trilho De Mesa Em Renda Color Interlar - Rose	Cód. 1569911771	(0)	R$ 29,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Branca Lisa Quadrada 1,40m X 1,40m Te...	Cód. 1567163660	(0)	R$ 56,54cada		toalha-e-caminho-de-mesa		
OFERTA	-9%	Toalha De Piso Antiderrapante Teka Pezinho Grafite 500 G/m²	Cód. 1569912032		(0)	R$ 162,26 cada	toalha-e-caminho-de-mesa	R$ 146,40cada	
OFERTA	-19%	Toalha De Mesa Quadrada Floral Estampada Vermelha Quadrada 1,...	Cód. 1567161103		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
OFERTA	-20%	Toalha De Mesa Retangular Renda Marfim Floral Interlar 6 Luga...	Cód. 1566986892		(0)	R$ 99,90 cada	toalha-e-caminho-de-mesa	R$ 79,90cada	
OFERTA	-9%	Caminho Para Mesa Jolitex Rendado E Bordado Buenos Aires 0,30...	Cód. 1571359898		(0)	R$ 41,90 cada	toalha-e-caminho-de-mesa	R$ 37,90cada	
OFERTA	-15%	Trilho De Mesa Los Angeles 30x45 Cm Jolitex	Cód. 1571360170		(0)	R$ 43,00 cada	toalha-e-caminho-de-mesa	R$ 36,55cada	
OFERTA	-12%	Toalha Centro De Mesa Dohler 78cmx78cm Dohler Clean Evelyn	Cód. 1567332347		(0)	R$ 24,90 cada	toalha-e-caminho-de-mesa	R$ 21,90cada	
		Caminho Para Mesa Jolitex Bordado Amsterdã 0,40cmx 0,90m Rosa	Cód. 1571360023	(0)	R$ 71,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Dália Branco E Lilás Guga...	Cód. 1568959837	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 06 Lugares Café 1 40 X 2 10m	Cód. 1569910879	(0)	R$ 87,78cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Primavera Palha E Vermelho Guga Tapet...	Cód. 1568959866	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Primavera Palha E Vermelh...	Cód. 1568959836	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Primavera Palha E Pink Gu...	Cód. 1568959846	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Dália Branco E Amarelo Guga Tapetes	Cód. 1568959857	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Primavera Branco E Pink Guga Tapetes	Cód. 1568959871	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Primavera Palha E Pink Guga Tapetes	Cód. 1568959838	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Dália Palha E Lilás Guga	Cód. 1568959832	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Dália Palha E Amarelo Gug...	Cód. 1568959865	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Dália Branco E Amarelo Gu...	Cód. 1568959862	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Primavera Branco E Vermel...	Cód. 1568959829	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Dália Palha E Amarelo Gug...	Cód. 1568959840	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Primavera Branco E Vermel...	Cód. 1568959826	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Primavera Branco E Pink G...	Cód. 1568959856	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Dália Branco E Lilás Guga Tapetes	Cód. 1568959853	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Kit 6 Guardanapos Rafia 38x38 Branco	Cód. 1571606053	(0)	R$ 30,00cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 6 Lugares Dália Branco E Amarelo Gu...	Cód. 1568959827	(0)	R$ 108,87cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Dália Palha E Amarelo Guga Tapetes	Cód. 1568959845	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Primavera Branco E Vermelho Guga Tape...	Cód. 1568959858	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Dália Palha E Lilás Guga	Cód. 1568559333	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Dália Palha E Lilás Guga Tapetes	Cód. 1568959855	(0)	R$ 88,43cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular 8 Lugares Primavera Branco E Pink G...	Cód. 1568959867	(0)	R$ 115,17cada		toalha-e-caminho-de-mesa		
OFERTA	-12%	Centro De Mesa Döhler Clean Athenas - Ellie	Cód. 1571556375		(0)	R$ 24,90 cada	toalha-e-caminho-de-mesa	R$ 21,90cada	
OFERTA	-19%	Toalha De Mesa Rosa Estampada Floral Quadrada 1,40m X 1,40m T...	Cód. 1567161104		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
		Caminho Para Mesa Jolitex Bordado Florença 0,40cmx 1,50m Lara...	Cód. 1569912056		R$ 92,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 6 Lugares Athenas Dohler 1,40x2,10m Natal 104	Cód. 1571359888		R$ 119,70cada		toalha-e-caminho-de-mesa		
		Kit De Panos De Copa Felpudo Art 06 Peças - Alta Absorção 100...	Cód. 1568021768		R$ 89,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Avulsa Luna Girassol Preto P/ 08 Lugares - Tec...	Cód. 1568154725		R$ 125,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Avulsa Luna Frutas Vermelho P/ 06 Lugares - Te...	Cód. 1568239509		R$ 109,70cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Plástica 2m X 1,40m Extra Grosso - Espessura 0...	Cód. 1571603011		R$ 120,00cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa Halloween Teia	Cód. 1571359964		R$ 29,98cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 8 Lugares 2,45m Retangular Oxford Liso Bege	Cód. 1567400889		R$ 34,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Natal 6 Lugares Retangular Dohler Escolha Cor	Cód. 1571360495		R$ 119,70cada		toalha-e-caminho-de-mesa		
		Kit 2 Panos De Copa 45x65 Verde/amarelo	Cód. 1571606046		R$ 19,50cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Karsten 10 Lugares Sempre Limpa Tro...	Cód. 1567368313		R$ 224,00cada		toalha-e-caminho-de-mesa	2x de R$ 112,00 s/juros	
		Toalha De Mesa 6 Lugares 2,00m Retangular Oxford Azul Royal	Cód. 1567400848		R$ 31,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 8 Lugares 2,45m Retangular Oxford Vermelho	Cód. 1567400885		R$ 34,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 6 Lugares 2,00m Retangular Oxford Vermelho	Cód. 1567400882		R$ 31,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 8 Lugares 2,45m Retangular Oxford Azul Royal	Cód. 1567400820		R$ 34,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 6 Lugares 2,00m Retangular Oxford Liso Preto	Cód. 1567400892		R$ 31,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Karsten Sienna 1 60mx2 20m Natural	Cód. 1567059063		R$ 139,00cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Karsten Nature 78cmx78cm	Cód. 1567332599		R$ 22,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Azul Royal	Cód. 1567400849		R$ 26,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Liso Branca	Cód. 1567400886		R$ 26,90cada		toalha-e-caminho-de-mesa		
		Caminho De Mesa Karsten Verissimo Vermelho Celebration 50x160...	Cód. 1567105101		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa De Natal Retangular Karsten 6 Lugares Veríssim...	Cód. 1566768115		R$ 134,99cada		toalha-e-caminho-de-mesa		
		Toalha de Mesa Retangular Karsten Celebration Verissimo Verme...	Cód. 1566768118		R$ 152,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa De Natal Retangular Karsten 10 Lugares Veríssi...	Cód. 1566768126		R$ 188,99cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa/caminho De Mesa Karsten Sempre Limpa Tropical	Cód. 1567339215		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 8 Lugares 2,45m Retangular Oxford Liso Branca	Cód. 1567400883		R$ 34,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 4 Lugares 1,45m Quadrada Oxford Liso Vermelho	Cód. 1567400887		R$ 26,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa 8 Lugares 2,45m Retangular Oxford Liso Preto	Cód. 1567400888		R$ 34,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Zaida 160x160cm 4 Lugares Karsten Bra...	Cód. 1567438006		R$ 98,99cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa/caminho De Mesa Karsten Sempre Limpa Vilares G...	Cód. 1567610624		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa/caminho De Mesa Karsten Sempre Limpa Vilares N...	Cód. 1567610616		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Zaida 160x270cm 8 Lugares Karsten B...	Cód. 1567510228		R$ 134,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Karsten 6 Lugares Celebration Sienn...	Cód. 1567622981		R$ 139,90cada		toalha-e-caminho-de-mesa		
		Trilho De Mesa/caminho De Mesa Karsten Sempre Limpa Vilares B...	Cód. 1567610618		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Karsten 12 Lugares Celebration Verí...	Cód. 1567822778		R$ 188,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Karsten 6 Lugares Celebration Verís...	Cód. 1567466320		R$ 134,99cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Magia Natalina 140x250 8 Lugares Ka...	Cód. 1567960818		R$ 87,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Quadrada Karsten Para Chá Flores De Natal	Cód. 1568117950		R$ 21,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Retangular Sienna Branca 1.60x2.20 M Karsten	Cód. 1567368255		R$ 139,00cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Jogos Felpa Velour Estamp 1	Cód. 1567130047		R$ 199,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Jogos Felpa Velour Estamp 1	Cód. 1567130051		R$ 199,90cada		toalha-e-caminho-de-mesa		
		Caminho De Mesa Copa Cia Rami Franja 160x40cm Natural	Cód. 1568375760		R$ 268,90cada		toalha-e-caminho-de-mesa	2x de R$ 134,45 s/juros	
OFERTA	-35%	Caminho De Mesa Copa Cia Isis Guipir 45x170cm Branco	Cód. 1568376804		R$ 139,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Coloratta Giardino 45x170cm	Cód. 1571361687		R$ 149,90 cada	R$ 107,90cada	toalha-e-caminho-de-mesa		
OFERTA	-6%	Caminho De Mesa Copa Cia Jeans Destroyed 45x170cm Jeans	Cód. 1571361684		R$ 145,00 cada	R$ 134,90cada	toalha-e-caminho-de-mesa		
OFERTA	-15%	Toalha De Mesa Impermeavel 160x270 Cm Tassia Kacyumara	Cód. 1567332329		R$ 128,00 cada	R$ 108,80cada	toalha-e-caminho-de-mesa		
		Toalha De Mesa Lepper Quadrada 1,40m X 1,40m Super Pratica Ca...	Cód. 1567360123		R$ 56,90cada		toalha-e-caminho-de-mesa		
OFERTA	-9%	Toalha De Mesa Renda 8 Lugares Bordado Inglês Tessi Antalia	Cód. 1571310360		R$ 448,90 cada	R$ 407,90cada	toalha-e-caminho-de-mesa	4x de R$ 101,97 s/juros	
OFERTA	-9%	Toalha De Mesa Renda 8 Lugares Bordado Inglês Tessi Miami	Cód. 1571310381		R$ 448,90 cada	R$ 407,90cada	toalha-e-caminho-de-mesa	4x de R$ 101,97 s/juros	
OFERTA	-10%	Trilho De Mesa 150x30 Fio Tinto Tessi Classic Taupe	Cód. 1571312261		R$ 49,90 cada	R$ 44,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Centro De Mesa Döhler Athenas - Natal 79	Cód. 1571556370		R$ 20,90 cada	R$ 18,90cada	toalha-e-caminho-de-mesa		
OFERTA	-32%	Caminho De Mesa Copa Cia Classic Eucalipto 45x170cm	Cód. 1571361690		R$ 119,90 cada	R$ 80,90cada	toalha-e-caminho-de-mesa		
OFERTA	-10%	Trilho De Mesa 150x30 Fio Tinto Tessi Stripes Taupe	Cód. 1571312262		R$ 49,90 cada	R$ 44,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 40x140 Bordado Inglês Tessi Valentine	Cód. 1571310367		R$ 98,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Coloratta Serena 45x170cm	Cód. 1571361699		R$ 149,90 cada	R$ 107,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Ornato Bambu 45x170cm	Cód. 1571361696		R$ 125,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Coloratta Liz 45x170cm	Cód. 1571361694		R$ 149,90 cada	R$ 107,90cada	toalha-e-caminho-de-mesa		
OFERTA	-32%	Caminho De Mesa Copa Cia Classic Claire 45x170cm	Cód. 1571361701		R$ 119,90 cada	R$ 80,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Coloratta Costa Rica 45x170cm	Cód. 1571361686		R$ 149,90 cada	R$ 107,90cada	toalha-e-caminho-de-mesa		
OFERTA	-28%	Caminho De Mesa Copa Cia Coloratta Franja 45x170cm Branco	Cód. 1571361706		R$ 189,90 cada	R$ 134,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 40x140 Bordado Inglês Tessi Miami	Cód. 1571310369		R$ 98,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-10%	Toalha De Mesa Quadrada Clean Athenas Edite Dohler	Cód. 1566775928		R$ 59,90 cada	R$ 53,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 40x140 Bordado Inglês Tessi Anne	Cód. 1571310382		R$ 98,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 45x220 Bordado Inglês Tessi Miami	Cód. 1571310376		R$ 171,90 cada	R$ 155,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 45x220 Bordado Inglês Tessi Barcelona	Cód. 1571310386		R$ 171,90 cada	R$ 155,90cada	toalha-e-caminho-de-mesa		
OFERTA	-9%	Trilho De Mesa Renda 40x140 Bordado Inglês Tessi Barcelona	Cód. 1571310373		R$ 98,90 cada	R$ 89,90cada	toalha-e-caminho-de-mesa		
OFERTA	-56%	Toalha De Mesa Retangular 1.45m X 2.70m Wevans Bege Un	Cód. 1571360311		R$ 239,99 cada	R$ 104,99cada	toalha-e-caminho-de-mesa		
OFERTA	-56%	Toalha De Mesa Retangular 1.45m X 2.70m Wevans Azul Un	Cód. 1571360490		R$ 239,99 cada	R$ 104,99cada	toalha-e-caminho-de-mesa		
OFERTA	-15%	Jogo Toalha De Mesa Lugar Americano 8 Peças Algodão Estampa N...	Cód. 1571485845		R$ 57,65 cada	R$ 49,00cada	toalha-e-caminho-de-mesa	à vista no pix	
OFERTA	-15%	Jogo De Toalhas Mesa 2 Peças Estampa Natal Quadrada Algodão 7...	Cód. 1571485843		R$ 52,40 cada	R$ 44,54cada	toalha-e-caminho-de-mesa	à vista no pix	
		Trilho De Mesa/caminho De Mesa Karsten Veríssimo Granizo	Cód. 1567610620		R$ 54,90cada		toalha-e-caminho-de-mesa		
		Toalha Mesa Casa Com Casa Quadrada 4 Lugares Natural Sublime	Cód. 1569911914		R$ 119,90cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Chevron Preta Estampada Retangular 2,20m X 1,4...	Cód. 1567161130	(0)	R$ 85,68cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Fiori Estampada Retangular 2,20m X 1,40m Tecid...	Cód. 1567161133	(0)	R$ 84,57cada		toalha-e-caminho-de-mesa		
		Toalha Mesa Bege Lisa Texturizada Retangular 2,20m X 1,40m Te...	Cód. 1567163682	(0)	Produto Indisponível		toalha-e-caminho-de-mesa		
		Toalha Mesa Estampada Jornal Quadrada 1,40m X 1,40m Tecido Ja...	Cód. 1567161107	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Clássica Tabaco Quadrada 1,40m X 1,40m Tecido	Cód. 1567161096	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
OFERTA	-19%	Toalha De Mesa Quadrada Albany Azul Toalha De Mesa Azul Lisa	Cód. 1567161106		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
		Toalha De Mesa Estampada Tabaco Quadrada 1,40m X 1,40m Tecido...	Cód. 1567161093	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
		Toalha Mesa Vermelha Listrada Quadrada 1,40m X 1,40m Tecido J...	Cód. 1567157151	(0)	Produto Indisponível		toalha-e-caminho-de-mesa		
		Toalha De Mesa Marrom Lisa Reluz Quadrada 1,40m X 1,40m Tecid...	Cód. 1567161087	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
		Toalha De Mesa Estampada Quadrada 1,40m X 1,40m Tecido Jacqua...	Cód. 1567158089	(0)	R$ 55,40cada		toalha-e-caminho-de-mesa		
		Toalha Para Mesa Quadrada Estampada Amarela Quadrada 1,40m X	Cód. 1567161101	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
OFERTA	-19%	Toalha Para Mesa Quadrada Floral Vermelha Estampada Quadrada	Cód. 1567161084		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
OFERTA	-20%	Toalha Mesa Vermelha Clássica Retangular 2,20m X 1,40m Tecido...	Cód. 1567157116		(1)	R$ 85,92 cada	toalha-e-caminho-de-mesa	R$ 68,73cada	
		Toalha Para Mesa Quadrada Vivace Quadrada 1,40m X 1,40m Tecid...	Cód. 1567163673	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
		Toalha Mesa Tabaco Medalhão Quadrada 1,40m X 1,40m Tecido Jac...	Cód. 1567158082	(0)	R$ 55,40cada		toalha-e-caminho-de-mesa		
		Toalha Mesa Preta Chevron Geométrica Quadrada 1,40m X 1,40m T...	Cód. 1567157127	(0)	R$ 56,50cada		toalha-e-caminho-de-mesa		
OFERTA	-19%	Toalha Para Mesa Quadrada Azul Estampada Quadrada 1,40m X 1,4...	Cód. 1567158588		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
OFERTA	-19%	Toalha De Mesa Quadrada Estampada Cinza Quadrada 1,40m X 1,40...	Cód. 1567161083		(0)	R$ 56,28 cada	toalha-e-caminho-de-mesa	R$ 45,30cada	
		Toalha De Mesa Jacquard Colorida Estampada 1,40m X 1,40m Teci...	Cód. 1567161077	(0)	R$ 56,71cada		toalha-e-caminho-de-mesa		
